Time,Flow_sensor_1,Flow_sensor_2,Flow_sensor_3,Pump_2,Pump_4,Pump_5,Pump_6,Tank_1,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Valv_20,Valv_22
18:35:52,0,4000,0,False,False,False,True,1,1334,1,0,265,485,False,True
18:35:53,0,4000,0,False,False,False,True,0,1322,1,0,257,484,False,True
18:35:54,0,4000,0,False,False,False,True,0,1311,1,0,249,484,False,True
18:35:55,0,4000,0,False,False,False,True,0,1296,0,0,241,482,False,True
18:35:56,0,4000,0,False,False,False,True,0,1286,1,0,241,480,False,True
18:35:57,0,4000,0,False,False,False,True,0,1271,1,0,233,478,False,True
18:35:58,0,4000,0,False,False,False,True,0,1260,1,0,225,476,False,True
18:35:59,0,4000,0,False,False,False,True,0,1244,1,0,217,476,False,True
18:36:00,0,4000,0,False,False,False,True,0,1233,1,0,209,475,False,True
18:36:01,0,4000,0,False,False,False,True,0,1220,1,0,209,473,False,True
18:36:02,0,4000,0,False,False,False,True,0,1208,0,0,201,471,False,True
18:36:03,0,4000,0,False,False,False,True,1,1193,0,0,192,471,False,True
18:36:04,0,4000,0,False,False,False,True,0,1182,1,0,184,468,False,True
18:36:05,0,4000,0,False,False,False,True,0,1171,0,0,184,468,False,True
18:36:06,0,4000,0,False,False,False,True,0,1157,1,0,176,466,False,True
18:36:07,0,4000,0,False,False,False,True,0,1146,1,0,168,464,False,True
18:36:08,0,4000,0,False,False,False,True,0,1132,1,0,160,464,False,True
18:36:09,0,4000,0,False,False,False,True,0,1121,1,0,160,463,False,True
18:36:10,0,4000,0,False,False,False,True,0,1107,1,0,152,461,False,True
18:36:11,0,4000,0,False,False,False,True,0,1097,1,0,144,459,False,True
18:36:12,0,4000,0,False,False,False,True,0,1083,1,0,136,458,False,True
18:36:13,0,4000,0,False,False,False,True,0,1072,1,0,136,458,False,True
18:36:14,0,4000,0,False,False,False,True,0,1061,1,0,128,456,False,True
18:36:15,0,4000,0,False,False,False,True,1,1048,0,0,120,456,False,True
18:36:16,0,4000,0,False,False,False,True,0,1037,1,0,112,453,False,True
18:36:17,0,4000,0,False,False,False,True,0,1024,1,0,104,452,False,True
18:36:18,0,4000,0,False,False,False,True,1,1012,1,0,104,452,False,True
18:36:19,0,4000,0,False,False,False,True,0,998,1,0,96,450,False,True
18:36:20,0,4000,0,False,False,False,True,0,987,1,0,88,449,False,True
18:36:21,0,4000,0,False,False,False,True,0,974,1,0,80,447,False,True
18:36:22,0,4000,0,False,False,False,True,1,963,1,0,72,446,False,True
18:36:23,0,4000,0,False,False,False,True,1,953,1,0,72,446,False,True
18:36:24,0,4000,0,False,False,False,True,1,939,1,0,64,444,False,True
18:36:25,0,4000,0,False,False,False,True,1,929,1,0,56,443,False,True
18:36:26,0,4000,0,False,False,False,True,1,915,1,0,48,441,False,True
18:36:27,0,4000,0,False,False,False,True,0,905,1,0,48,441,False,True
18:36:28,0,4000,0,False,False,False,True,1,891,1,0,40,440,False,True
18:36:29,0,4000,0,False,False,False,True,0,880,0,0,32,439,False,True
18:36:30,0,4000,0,False,False,False,True,1,866,1,0,24,437,False,True
18:36:31,0,4000,0,False,False,False,True,0,855,1,0,16,437,False,True
18:36:32,0,4000,0,False,False,False,True,0,841,1,0,16,436,False,True
18:36:33,0,4000,0,False,False,False,True,0,831,1,0,8,435,False,True
18:36:34,0,4000,0,False,False,False,True,0,820,1,0,0,433,False,True
18:36:35,0,0,0,False,False,False,False,0,807,1,0,0,424,False,True
18:36:36,0,0,0,False,False,False,False,0,796,1,0,0,415,False,True
18:36:37,0,0,0,False,False,False,False,0,783,1,0,0,406,False,True
18:36:38,0,0,0,False,False,False,False,1,771,1,0,0,406,False,True
18:36:39,0,0,0,False,False,False,False,1,758,1,0,0,397,False,True
18:36:40,0,0,0,False,False,False,False,0,748,1,0,0,388,False,True
18:36:41,0,0,0,False,False,False,False,1,734,1,0,0,379,False,True
18:36:42,0,0,0,False,False,False,False,1,723,1,0,0,370,False,True
18:36:43,0,0,0,False,False,False,False,1,713,1,0,0,362,False,True
18:36:44,0,0,0,False,False,False,False,0,703,1,0,0,353,False,True
18:36:45,0,0,0,False,False,False,False,1,692,1,0,0,353,False,True
18:36:46,0,0,0,False,False,False,False,1,679,1,0,0,345,False,True
18:36:47,0,0,0,False,False,False,False,0,669,1,0,0,329,False,True
18:36:48,0,0,0,False,False,False,False,0,655,1,0,0,329,False,True
18:36:49,0,0,0,False,False,False,False,1,645,1,0,0,320,False,True
18:36:50,0,0,0,False,False,False,False,1,631,1,0,0,313,False,True
18:36:51,0,0,0,False,False,False,False,0,621,1,0,0,305,False,True
18:36:52,0,0,0,False,False,False,False,0,611,1,0,0,297,False,True
18:36:53,0,0,0,False,False,False,False,0,597,1,0,0,297,False,True
18:36:54,0,0,0,False,False,False,False,0,587,1,0,0,282,False,True
18:36:55,0,0,0,False,False,False,False,0,574,1,0,0,274,False,True
18:36:56,0,0,0,False,False,False,False,1,563,1,0,0,274,False,True
18:36:57,0,0,0,False,False,False,False,0,549,1,0,0,267,False,True
18:36:58,0,0,0,False,False,False,False,0,539,1,0,0,259,False,True
18:36:59,0,0,0,False,False,False,False,1,526,1,0,0,252,False,True
18:37:00,0,0,0,False,False,False,False,1,515,1,0,0,245,False,True
18:37:01,0,0,0,False,False,False,False,1,500,1,0,0,245,False,True
18:37:02,0,0,0,False,False,False,False,2,490,1,0,0,231,False,True
18:37:03,0,0,0,False,False,False,False,1,479,1,0,0,225,False,True
18:37:04,0,0,0,False,False,False,False,1,464,1,0,0,225,False,True
18:37:05,0,0,0,False,False,False,False,1,453,1,0,0,211,False,True
18:37:06,0,0,0,False,False,False,False,1,437,0,0,0,211,False,True
18:37:07,0,0,0,False,False,False,False,1,427,1,0,0,205,False,True
18:37:08,0,0,0,False,False,False,False,1,410,2,0,0,198,False,True
18:37:09,0,0,0,False,False,False,False,1,397,1,0,0,198,False,True
18:37:10,0,0,0,False,False,False,False,1,380,1,0,0,192,False,True
18:37:11,0,0,0,False,False,False,False,1,368,2,0,0,186,False,True
18:37:12,0,0,0,False,False,False,False,1,353,1,0,0,180,False,True
18:37:13,0,0,0,False,False,False,False,1,334,1,0,0,174,False,True
18:37:14,0,0,0,False,False,False,False,1,318,0,0,0,168,False,True
18:37:15,0,0,0,False,False,False,False,1,294,1,0,0,162,False,True
18:37:16,0,0,0,False,False,False,False,1,268,1,0,0,157,False,True
18:37:17,0,0,0,False,False,False,False,0,229,1,0,0,157,False,True
18:37:18,0,0,0,False,False,False,False,1,196,1,0,0,146,False,True
18:37:19,0,0,0,False,False,False,False,1,149,1,0,0,140,False,True
18:37:20,0,0,0,False,False,False,False,1,112,1,0,0,140,False,True
18:37:21,0,0,0,False,False,False,False,1,77,1,0,0,135,False,True
18:37:22,0,0,0,False,False,False,False,1,29,1,0,0,130,False,True
18:37:23,0,0,0,True,False,False,False,0,0,1,0,0,125,False,True
18:37:24,0,0,0,True,False,False,False,4,0,1,0,0,120,False,True
