Time,Flow_sensor_1,Flow_sensor_2,Flow_sensor_3,Pump_2,Pump_4,Pump_5,Pump_6,Tank_1,Tank_4,Tank_5,Tank_6,Tank_7,Tank_8,Valv_20,Valv_22
18:51:11,0,4000,0,False,False,False,True,1,1304,1,0,281,496,False,True
18:51:12,0,4000,0,False,False,False,True,0,1288,2,0,281,494,False,True
18:51:13,0,4000,0,False,False,False,True,0,1277,2,0,265,494,False,True
18:51:14,0,4000,0,False,False,False,True,0,1262,1,0,265,492,False,True
18:51:15,0,4000,0,False,False,False,True,1,1252,2,0,257,490,False,True
18:51:16,0,4000,0,False,False,False,True,1,1237,3,0,249,490,False,True
18:51:17,0,4000,0,False,False,False,True,1,1226,2,0,249,488,False,True
18:51:18,0,4000,0,False,False,False,True,0,1215,2,0,241,486,False,True
18:51:19,0,4000,0,False,False,False,True,1,1200,1,0,233,485,False,True
18:51:20,0,4000,0,False,False,False,True,0,1189,2,0,225,485,False,True
18:51:21,0,4000,0,False,False,False,True,0,1174,2,0,217,481,False,True
18:51:22,0,4000,0,False,False,False,True,1,1163,2,0,217,479,False,True
18:51:23,0,4000,0,False,False,False,True,0,1149,3,0,209,479,False,True
18:51:24,0,4000,0,False,False,False,True,0,1138,2,0,201,477,False,True
18:51:25,0,4000,0,False,False,False,True,0,1124,2,0,192,476,False,True
18:51:26,0,4000,0,False,False,False,True,0,1113,2,0,184,474,False,True
18:51:27,0,4000,0,False,False,False,True,1,1103,2,0,184,474,False,True
18:51:28,0,4000,0,False,False,False,True,0,1089,2,0,176,472,False,True
18:51:29,0,4000,0,False,False,False,True,1,1078,2,0,168,470,False,True
18:51:30,0,4000,0,False,False,False,True,1,1064,2,0,160,469,False,True
18:51:31,0,4000,0,False,False,False,True,0,1054,3,0,152,469,False,True
18:51:32,0,4000,0,False,False,False,True,1,1040,2,0,152,467,False,True
18:51:33,0,4000,0,False,False,False,True,0,1030,3,0,144,465,False,True
18:51:34,0,4000,0,False,False,False,True,0,1015,2,0,136,464,False,True
18:51:35,0,4000,0,False,False,False,True,1,1005,2,0,128,462,False,True
18:51:36,0,4000,0,False,False,False,True,1,991,2,0,128,462,False,True
18:51:37,0,4000,0,False,False,False,True,1,980,2,0,120,460,False,True
18:51:38,0,4000,0,False,False,False,True,0,970,3,0,112,459,False,True
18:51:39,0,4000,0,False,False,False,True,0,955,2,0,104,457,False,True
18:51:40,0,4000,0,False,False,False,True,1,945,2,0,96,457,False,True
18:51:41,0,4000,0,False,False,False,True,1,931,2,0,96,456,False,True
18:51:42,0,4000,0,False,False,False,True,1,921,2,0,88,454,False,True
18:51:43,0,4000,0,False,False,False,True,0,908,2,0,80,453,False,True
18:51:44,0,4000,0,False,False,False,True,0,896,2,0,72,451,False,True
18:51:45,0,4000,0,False,False,False,True,1,882,2,0,64,450,False,True
18:51:46,0,4000,0,False,False,False,True,0,872,2,0,64,448,False,True
18:51:47,0,4000,0,False,False,False,True,1,861,2,0,56,448,False,True
18:51:48,0,4000,0,False,False,False,True,1,847,2,0,48,447,False,True
18:51:49,0,4000,0,False,False,False,True,0,837,2,0,40,445,False,True
18:51:50,0,4000,0,False,False,False,True,0,823,2,0,40,444,False,True
18:51:51,0,4000,0,False,False,False,True,1,812,2,0,32,442,False,True
18:51:52,0,4000,0,False,False,False,True,1,798,2,0,24,442,False,True
18:51:53,0,4000,0,False,False,False,True,0,787,3,0,16,441,False,True
18:51:54,0,4000,0,False,False,False,True,1,775,2,0,8,439,False,True
18:51:55,0,4000,0,False,False,False,True,1,764,2,0,8,438,False,True
18:51:56,0,0,0,False,False,False,False,1,749,2,0,0,429,False,True
18:51:57,0,0,0,False,False,False,False,1,739,2,0,0,429,False,True
18:51:58,0,0,0,False,False,False,False,1,729,2,0,0,410,False,True
18:51:59,0,0,0,False,False,False,False,1,716,2,0,0,410,False,True
18:52:00,0,0,0,False,False,False,False,0,707,2,0,0,401,False,True
18:52:01,0,0,0,False,False,False,False,0,694,2,0,0,392,False,True
18:52:02,0,0,0,False,False,False,False,1,684,2,0,0,384,False,True
18:52:03,0,0,0,False,False,False,False,1,671,2,0,0,375,False,True
18:52:04,0,0,0,False,False,False,False,1,661,2,0,0,366,False,True
18:52:05,0,0,0,False,False,False,False,1,647,2,0,0,366,False,True
18:52:06,0,0,0,False,False,False,False,1,636,2,0,0,358,False,True
18:52:07,0,0,0,False,False,False,False,0,626,2,0,0,349,False,True
18:52:08,0,0,0,False,False,False,False,1,612,2,0,0,341,False,True
18:52:09,0,0,0,False,False,False,False,2,602,3,0,0,341,False,True
18:52:10,0,0,0,False,False,False,False,0,591,2,0,0,325,False,True
18:52:11,0,0,0,False,False,False,False,0,577,2,0,0,325,False,True
18:52:12,0,0,0,False,False,False,False,1,567,2,0,0,317,False,True
18:52:13,0,0,0,False,False,False,False,0,553,2,0,0,309,False,True
18:52:14,0,0,0,False,False,False,False,0,542,2,0,0,301,False,True
18:52:15,0,0,0,False,False,False,False,1,531,2,0,0,293,False,True
18:52:16,0,0,0,False,False,False,False,0,517,2,0,0,285,False,True
18:52:17,0,0,0,False,False,False,False,1,506,1,0,0,285,False,True
18:52:18,0,0,0,False,False,False,False,0,492,2,0,0,271,False,True
18:52:19,0,0,0,False,False,False,False,1,480,2,0,0,263,False,True
18:52:20,0,0,0,False,False,False,False,1,470,2,0,0,263,False,True
18:52:21,0,0,0,False,False,False,False,1,455,2,0,0,256,False,True
18:52:22,0,0,0,False,False,False,False,0,444,2,0,0,249,False,True
18:52:23,0,0,0,False,False,False,False,1,428,2,0,0,242,False,True
18:52:24,0,0,0,False,False,False,False,1,416,2,0,0,235,False,True
18:52:25,0,0,0,False,False,False,False,0,400,3,0,0,235,False,True
18:52:26,0,0,0,False,False,False,False,1,386,3,0,0,221,False,True
18:52:27,0,0,0,False,False,False,False,0,369,2,0,0,215,False,True
18:52:28,0,0,0,False,False,False,False,1,356,2,0,0,215,False,True
18:52:29,0,0,0,False,False,False,False,0,341,2,0,0,208,False,True
18:52:30,0,0,0,False,False,False,False,1,321,2,0,0,202,False,True
18:52:31,0,0,0,False,False,False,False,1,304,3,0,0,195,False,True
18:52:32,0,0,0,False,False,False,False,1,274,2,0,0,189,False,True
18:52:33,0,0,0,False,False,False,False,0,246,2,0,0,183,False,True
18:52:34,0,0,0,False,False,False,False,1,203,2,0,0,177,False,True
18:52:35,0,0,0,False,False,False,False,0,168,2,0,0,171,False,True
18:52:36,0,0,0,False,False,False,False,1,120,2,0,0,171,False,True
18:52:37,0,0,0,False,False,False,False,1,84,2,0,0,165,False,True
18:52:38,0,0,0,False,False,False,False,0,48,2,0,0,160,False,True
18:52:39,0,0,0,True,False,False,False,0,1,2,0,0,160,False,True
18:52:40,0,0,0,True,False,False,False,1,0,3,0,0,148,False,True
